id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al85,anilist,9,15,,旗木卡卡西,はたけカカシ,Kakashi Hatake,The Copy Ninja / Kakashi of the Sharingan / Sukea,男,O,25-29,动画|漫画,动画,NARUTO -ナルト-,火影忍者,2002,动画,"[{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""动画"",""y"":2002,""pop"":725301},{""t"":""NARUTO -ナルト- 疾風伝"",""cn"":""火影忍者疾风传"",""ty"":""动画"",""y"":2007,""pop"":610025},{""t"":""BORUTO-ボルト- NARUTO NEXT GENERATIONS"",""cn"":""博人传-火影次世代-"",""ty"":""动画"",""y"":2017,""pop"":225171},{""t"":""THE LAST -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 终章"",""ty"":""动画"",""y"":2014,""pop"":142927},{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""漫画"",""y"":1999,""pop"":99205},{""t"":""ROAD TO NINJA -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 忍者之路"",""ty"":""动画"",""y"":2012,""pop"":73423}]",主人公・うずまきナルトの師であり、うちはサスケ、春野サクラの第七班の担当上忍。第二部では第七班の他、第八班と第十班の臨時隊長も務める。ナルトたちやその同期達等から『カカシ先生』と呼ばれる。 5歳で下忍、6歳で中忍、12歳で上忍になった「木ノ葉隠れ」きっての天才忍者。若くして暗部（暗殺戦術特殊部隊）に所属していた。,22804,22804,0,166,,https://s4.anilist.co/file/anilistcdn/character/large/b85-mkVBh2yjxjmx.png,https://s4.anilist.co/file/anilistcdn/character/medium/b85-mkVBh2yjxjmx.png,https://lain.bgm.tv/r/400/pic/crt/l/93/79/6536_crt_anidb.jpg?r=1758007737,,,https://anilist.co/character/85,https://bgm.tv/character/6536,,6536
al127222,anilist,12,2,,樱岛麻衣,桜島麻衣,Mai Sakurajima,,女,,17-18,动画,动画,青春ブタ野郎はバニーガール先輩の夢を見ない,青春笨蛋少年不做兔女郎学姐的梦,2018,动画,"[{""t"":""青春ブタ野郎はバニーガール先輩の夢を見ない"",""cn"":""青春笨蛋少年不做兔女郎学姐的梦"",""ty"":""动画"",""y"":2018,""pop"":579547},{""t"":""青春ブタ野郎はゆめみる少女の夢を見ない"",""cn"":""青春猪头少年不会梦到怀梦美少女"",""ty"":""动画"",""y"":2019,""pop"":260441},{""t"":""青春ブタ野郎はサンタクロースの夢を見ない"",""cn"":""青春猪头少年不会梦到圣诞服女郎"",""ty"":""动画"",""y"":2025,""pop"":89276},{""t"":""青春ブタ野郎はおでかけシスターの夢を見ない"",""cn"":""青春猪头少年不会梦到娇怜外出妹"",""ty"":""动画"",""y"":2023,""pop"":88480},{""t"":""青春ブタ野郎はランドセルガールの夢を見ない"",""cn"":""青春猪头少年不会梦到红书包女孩"",""ty"":""动画"",""y"":2023,""pop"":85401},{""t"":""青春ブタ野郎はディアフレンドの夢を見ない"",""cn"":""青春猪头少年不会梦到亲爱好朋友"",""ty"":""动画"",""y"":2026,""pop"":28448}]",ちょっぴりSなバニーガール先輩 峰ヶ原高校に通う3年生。 国民的な人気タレントだったが、現在は芸能活動を休止している。 芸能活動を中心とした生活を送ってきたため学校では孤立している。 真面目で礼儀正しいが、気が強い。,22664,22664,0,1266,,https://s4.anilist.co/file/anilistcdn/character/large/b127222-Jh5hhP7vZ7s1.png,https://s4.anilist.co/file/anilistcdn/character/medium/b127222-Jh5hhP7vZ7s1.png,https://lain.bgm.tv/r/400/pic/crt/l/7d/1c/35980_crt_UaMTM.jpg?r=1753912182,,,https://anilist.co/character/127222,https://bgm.tv/character/35980,,35980
al126824,anilist,12,31,,猫猫,猫猫,Maomao,Shaomao / Xiaomao / 小猫 / Miêu Miêu,女,B,17-,动画|漫画|轻小说,动画,薬屋のひとりごと,药屋少女的呢喃,2023,动画,"[{""t"":""薬屋のひとりごと"",""cn"":""药屋少女的呢喃"",""ty"":""动画"",""y"":2023,""pop"":324914},{""t"":""薬屋のひとりごと 第2期"",""cn"":""药屋少女的呢喃 第二季"",""ty"":""动画"",""y"":2025,""pop"":203742},{""t"":""薬屋のひとりごと 第3期"",""cn"":""药屋少女的呢喃 第三季"",""ty"":""动画"",""y"":2026,""pop"":68575},{""t"":""薬屋のひとりごと"",""cn"":""药屋少女的呢喃"",""ty"":""漫画"",""y"":2017,""pop"":46612},{""t"":""薬屋のひとりごと 亡妃の秘宝"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":23598},{""t"":""薬屋のひとりごと"",""cn"":""药屋少女的呢喃"",""ty"":""轻小说"",""y"":2014,""pop"":13748}]",花街で薬師をやっていたが、現在は後宮で下働きをしている。 毒と薬に異常に執着を持つ。 元来の好奇心と正義感から、とある事件に関わったことで運命が一変する。,22404,22404,0,566,,https://s4.anilist.co/file/anilistcdn/character/large/b126824-MqsCncTO1qpv.png,https://s4.anilist.co/file/anilistcdn/character/medium/b126824-MqsCncTO1qpv.png,https://lain.bgm.tv/r/400/pic/crt/l/63/84/61330_crt_GRcpk.jpg?r=1738768905,,,https://anilist.co/character/126824,https://bgm.tv/character/61330,,61330
al28,anilist,4,4,,酷拉皮卡,クラピカ,Kurapika,Chain User / Chain Bastard,男,AB,17-,动画|漫画,动画,HUNTER×HUNTER (2011),,2011,动画,"[{""t"":""HUNTER×HUNTER (2011)"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":840476},{""t"":""HUNTER×HUNTER"",""cn"":""猎人"",""ty"":""动画"",""y"":1999,""pop"":134584},{""t"":""HUNTER×HUNTER"",""cn"":""猎人"",""ty"":""漫画"",""y"":1998,""pop"":109206},{""t"":""劇場版 HUNTER×HUNTER 緋色の幻影（ファントム・ルージュ）"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":64831},{""t"":""劇場版 HUNTER×HUNTER THE LAST MISSION"",""cn"":""猎人剧场版：最终任务"",""ty"":""动画"",""y"":2013,""pop"":52942},{""t"":""HUNTER×HUNTER: Greed Island"",""cn"":"""",""ty"":""动画"",""y"":2003,""pop"":34034}]",猎人。第287期猎人试验合格者。平时为具现化系能力者，当眼睛呈火红色时为特质系能力者。 念属性:具现化系 特质系“火红眼发动” 念能力:“束缚中指炼（チェーンジェイル）”“审判小指炼（ジャッジメントチェーン）”“痊愈拇指炼（ホーリーチェーン）”“无名指追魂炼（ダウジングチェーン）” 在兴奋或愤怒时眼睛会呈火红色。四年前，一个名为幻影旅团的窃盗集团为了夺取称为世界上七大美色之一的火红眼而将愤怒中的窟卢塔族尽数歼灭，挖出眼珠、卖到黑市。,22202,22202,0,263,,https://s4.anilist.co/file/anilistcdn/character/large/b28-ivA7UGnfE40a.png,https://s4.anilist.co/file/anilistcdn/character/medium/b28-ivA7UGnfE40a.png,https://lain.bgm.tv/r/400/pic/crt/l/b9/24/6551_crt_1jOw1.jpg,,,https://anilist.co/character/28,https://bgm.tv/character/6551,,6551
al80,anilist,2,28,1986,夜神月,夜神月,Light Yagami,Kira / Light Asahi / God,男,A,17-23,动画|漫画,动画,DEATH NOTE,死亡笔记,2006,动画,"[{""t"":""DEATH NOTE"",""cn"":""死亡笔记"",""ty"":""动画"",""y"":2006,""pop"":961191},{""t"":""デス・パレード"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":467285},{""t"":""DEATH NOTE"",""cn"":""死亡笔记"",""ty"":""漫画"",""y"":2003,""pop"":99722},{""t"":""DEATH NOTE リライト"",""cn"":"""",""ty"":""动画"",""y"":2007,""pop"":44227},{""t"":""DEATH NOTEにラクガキ4コマ"",""cn"":"""",""ty"":""漫画"",""y"":2004,""pop"":1347}]",警察庁幹部の父・総一郎、母・幸子と妹・粧裕（さゆ：中学生）の四人家族の長男。家族の愛情にも、経済的にも不自由しない家庭環境で生まれ育つ。内に秘めた正義感と、他の追随を許さない優秀な頭脳を自負している。世の中で起こり続ける悪行に、表立った行動はせずとも苛立ちとジレンマを感じていた。 そんな中、デスノートを拾い、その所持者である死神のリュークとの出会いをきっかけにその独善的な価値観と強い自己顕示欲を表面化していき、純粋だった正義感も歪んだものへと変化して、サイコキラーと化す。,22034,22034,0,679,,https://s4.anilist.co/file/anilistcdn/character/large/b80-26EhwSsSqQ50.png,https://s4.anilist.co/file/anilistcdn/character/medium/b80-26EhwSsSqQ50.png,https://lain.bgm.tv/r/400/pic/crt/l/bd/36/2215_crt_nWAZZ.jpg?r=1720107970,,,https://anilist.co/character/80,https://bgm.tv/character/2215,,2215
al35252,anilist,12,14,1991,冈部伦太郎,岡部倫太郎,Rintarou Okabe,Rintaro / Hououin Kyouma (鳳凰院凶真) / Okarin (オカリン) / Mad Scientist,男,A,18,动画|Galgame,动画,シュタインズ・ゲート,命运石之门,2011,动画,"[{""t"":""シュタインズ・ゲート"",""cn"":""命运石之门"",""ty"":""动画"",""y"":2011,""pop"":594688},{""t"":""シュタインズ・ゲート ゼロ"",""cn"":""命运石之门 0"",""ty"":""动画"",""y"":2018,""pop"":222572},{""t"":""劇場版 シュタインズゲート 負荷領域のデジャヴ"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":140137},{""t"":""シュタインズ・ゲート 横行跋扈のポリオマニア"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":115940},{""t"":""シュタインズ・ゲート 境界面上のミッシングリンク -Divide By Zero-"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":83839},{""t"":""シュタインズ・ゲート ゼロ 結晶多形のバレンタイン"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":38492}]",主人公，东京电机大学一年级，“未来道具研究所”研究员No.001。 虽然清瘦的外表看上去很帅，但交谈时会突然掏出手机，然后开始莫名其妙的自言自语，并在结束的时候附上“这是 Steins;Gate 的选择”和不明所以的“エル・プサイ・コングルゥ”的句尾，不禁使人退避三舍，是个严重厨二病患者。 自称是狂乱的疯狂科学家，而为了将这个自我设定扮演好，平时的行动也总是装出一副恶役般的造型。 以改革世界的支配构造为最终目标进行活动。,22007,22007,16857,1072,,https://s4.anilist.co/file/anilistcdn/character/large/b35252-DY9TW6pusqeh.png,https://s4.anilist.co/file/anilistcdn/character/medium/b35252-DY9TW6pusqeh.png,https://t.vndb.org/ch/29/10729.jpg|https://lain.bgm.tv/r/400/pic/crt/l/af/40/12392_crt_X8YKA.jpg,,Black Short Slim Pale Trousers Hazel Young-adult T-shirt Ore Pretending,https://anilist.co/character/35252,https://bgm.tv/character/12392,https://vndb.org/c6498,12392
al120649,anilist,1,1,2003,四宫辉夜,四宮かぐや,Kaguya Shinomiya,Muscle Queen / Auntie / Princess / Demon,女,AB,17,动画|漫画,动画,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,辉夜大小姐想让我告白 ~天才们的恋爱头脑战~,2019,动画,"[{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""动画"",""y"":2019,""pop"":558713},{""t"":""かぐや様は告らせたい？～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""动画"",""y"":2020,""pop"":434528},{""t"":""かぐや様は告らせたい-ウルトラロマンティック-"",""cn"":""辉夜大小姐想让我告白-超级浪漫-"",""ty"":""动画"",""y"":2022,""pop"":292244},{""t"":""かぐや様は告らせたい -ファーストキッスは終わらない-"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":147967},{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""漫画"",""y"":2015,""pop"":119314},{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～OVA"",""cn"":""辉夜大小姐想让我告白？～天才们的恋爱头脑战～ OVA"",""ty"":""动画"",""y"":2021,""pop"":91890}]",本作的主角。秀知院学园高中部2年A班的女学生，担任学生会副会长。参加的社团是弓道部。 四大财阀之一，四宫集团的千金。 万能型的天才，但是不谙世故，无意识中会瞧不起人。 想告诉白银御行他和猫耳很般配。,21556,21556,0,923,,https://s4.anilist.co/file/anilistcdn/character/large/b120649-NPaWaIpWy60E.png,https://s4.anilist.co/file/anilistcdn/character/medium/b120649-NPaWaIpWy60E.png,https://lain.bgm.tv/r/400/pic/crt/l/9e/72/66899_crt_kNOM3.jpg?r=1547389516,,,https://anilist.co/character/120649,https://bgm.tv/character/66899,,66899
al89616,anilist,5,12,,影山茂夫,影山茂夫,Shigeo Kageyama,Mob (モブ) / White T Poison / Shige / Shadow Leader,男,O,14,动画|漫画,动画,モブサイコ100,灵能百分百,2016,动画,"[{""t"":""モブサイコ100"",""cn"":""灵能百分百"",""ty"":""动画"",""y"":2016,""pop"":626191},{""t"":""モブサイコ100 II"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":449082},{""t"":""モブサイコ100 Ⅲ"",""cn"":""灵能百分百 第三季"",""ty"":""动画"",""y"":2022,""pop"":264437},{""t"":""モブサイコ100"",""cn"":""灵能百分百"",""ty"":""漫画"",""y"":2012,""pop"":49245},{""t"":""モブサイコ100 第一回霊とか相談所慰安旅行~ココロ満たす癒やしの旅~"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":45872},{""t"":""モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～"",""cn"":""灵能百分百 REIGEN ～不为人知的奇迹的灵能力者～"",""ty"":""动画"",""y"":2018,""pop"":37299}]",本作主角，14岁，就读盐中学二年一班。因存在感薄弱被周遭人称为“龙套（路人）”。特征是锅盖头。不擅感受周遭气氛。个性温和，纯真热心，情感不丰，时常面无表情。是个强大的超能力者，认为超能力不是生活的必需品所以平常并不使用。为了不让超能力失控压抑著情感，每当累积的数值到达100时就会爆发。放学后会去灵幻的灵能相谈所打工，时薪300日圆。相当敬爱师父灵幻，宝贵的假日也是灵幻一通电话随传随到，虽然口头上抱怨，还是会乖乖随灵幻使唤。,21195,21195,0,194,,https://s4.anilist.co/file/anilistcdn/character/large/b89616-dXmdOc7L6SDi.png,https://s4.anilist.co/file/anilistcdn/character/medium/b89616-dXmdOc7L6SDi.png,https://lain.bgm.tv/r/400/pic/crt/l/89/67/37114_crt_i2CI5.jpg,,,https://anilist.co/character/89616,https://bgm.tv/character/37114,,37114
al17,anilist,10,10,,漩涡鸣人,うずまきナルト,Naruto Uzumaki,Nine-Tails Jinchuuriki / The Show-Off / Number One Unpredictable / Noisy Ninja,男,B,"12-17 (Naruto), 27- (Boruto)",动画|漫画,动画,NARUTO -ナルト-,火影忍者,2002,动画,"[{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""动画"",""y"":2002,""pop"":725301},{""t"":""NARUTO -ナルト- 疾風伝"",""cn"":""火影忍者疾风传"",""ty"":""动画"",""y"":2007,""pop"":610025},{""t"":""BORUTO-ボルト- NARUTO NEXT GENERATIONS"",""cn"":""博人传-火影次世代-"",""ty"":""动画"",""y"":2017,""pop"":225171},{""t"":""THE LAST -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 终章"",""ty"":""动画"",""y"":2014,""pop"":142927},{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""漫画"",""y"":1999,""pop"":99205},{""t"":""BORUTO -NARUTO THE MOVIE-"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":98762}]",第一部開始時点で12歳。第二部開始時点で16歳。 火の国の隠れ里「木ノ葉隠れ」で暮らし、「火影」になる事を夢見る忍者の少年。 イタズラ好きの問題児の上、アカデミーでは万年落ちこぼれ。さらには九尾の化け狐を身体に封印されているため里の者達からは忌み嫌われていたが、持ち前の明るさとド根性で実力を伸ばし、次第に里や国を超えて認められていき忍世界を変える存在へと成長する。,20070,20070,0,216,,https://s4.anilist.co/file/anilistcdn/character/large/b17-phjcWCkRuIhu.png,https://s4.anilist.co/file/anilistcdn/character/medium/b17-phjcWCkRuIhu.png,https://lain.bgm.tv/r/400/pic/crt/l/91/f5/2162_crt_sSWfn.jpg,,,https://anilist.co/character/17,https://bgm.tv/character/2162,,2162
al126071,anilist,7,14,,灶门炭治郎,竈門炭治郎,Tanjirou Kamado,Gonpachiro Kamaboko / Monjiro / Santaro / Kentaro,男,,13-16,动画,动画,鬼滅の刃,鬼灭之刃,2019,动画,"[{""t"":""鬼滅の刃"",""cn"":""鬼灭之刃"",""ty"":""动画"",""y"":2019,""pop"":993748},{""t"":""鬼滅の刃 無限列車編"",""cn"":""鬼灭之刃 无限列车篇"",""ty"":""动画"",""y"":2020,""pop"":508224},{""t"":""鬼滅の刃 遊郭編"",""cn"":""鬼灭之刃 游郭篇"",""ty"":""动画"",""y"":2021,""pop"":483878},{""t"":""鬼滅の刃 刀鍛冶の里編"",""cn"":""鬼灭之刃 刀匠村篇"",""ty"":""动画"",""y"":2023,""pop"":372912},{""t"":""鬼滅の刃 無限列車編 (TV)"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":360836},{""t"":""鬼滅の刃 柱稽古編"",""cn"":""鬼灭之刃 柱训练篇"",""ty"":""动画"",""y"":2024,""pop"":276674}]",本作主人公。初登场13岁，现年15岁。鬼杀队剑士，癸级。 善良温柔的少年，重视家人、个性认真顽固有担当的长男。 以拯救变成鬼的妹妹祢豆子、为家族报仇为目标，在富冈的引荐下成为鳞泷的弟子，经过2年的艰苦训练，通过最终选拔成为鬼杀队剑士。 背负着妹妹藏身的箱子行动，重视妹妹甚于自己的生命。 有着独特的敏锐嗅觉，能从气味分辨人的情感，亦能分辨人与鬼，因这能力追踪到了仇人鬼舞辻。训练后能在战斗时辨别出对手弱点的气味”隙之线“。,19922,19922,0,158,,https://s4.anilist.co/file/anilistcdn/character/large/b126071-BTNEc1nRIv68.png,https://s4.anilist.co/file/anilistcdn/character/medium/b126071-BTNEc1nRIv68.png,https://lain.bgm.tv/r/400/pic/crt/l/bd/1e/57305_crt_9ZG90.jpg?r=1610926902,,,https://anilist.co/character/126071,https://bgm.tv/character/57305,,57305
